Year,Month,Day,Hour,Minute,Temperature,GHI
2019,10,2,19,0,23.9,0
2019,10,2,20,0,23.7,0
2019,10,2,21,0,23.5,0
2019,10,2,22,0,23.2,0
2019,10,2,23,0,23,0
2019,10,3,0,0,22.8,0
2019,10,3,1,0,24.2,29
2019,10,3,2,0,26.2,70
2019,10,3,3,0,28.5,92
2019,10,3,4,0,30.3,105
2019,10,3,5,0,31.5,114
2019,10,3,6,0,32.4,121
2019,10,3,7,0,32.8,121
2019,10,3,8,0,32.9,118
2019,10,3,9,0,32.6,121
2019,10,3,10,0,32.1,109
2019,10,3,11,0,31.1,87
2019,10,3,12,0,28.9,46
2019,10,3,13,0,27.2,0
2019,10,3,14,0,26.6,0
2019,10,3,15,0,26,0
2019,10,3,16,0,25.5,0
2019,10,3,17,0,25.2,0
2019,10,3,18,0,24.9,0
2019,10,3,19,0,24.6,0
2019,10,3,20,0,24.2,0
2019,10,3,21,0,23.9,0
2019,10,3,22,0,23.7,0
2019,10,3,23,0,23.5,0
2019,10,4,0,0,23.2,0
2019,10,4,1,0,24.4,32
2019,10,4,2,0,26.4,91
2019,10,4,3,0,29,120
2019,10,4,4,0,30.6,137
2019,10,4,5,0,31.7,149
2019,10,4,6,0,32.4,170
2019,10,4,7,0,32.8,176
2019,10,4,8,0,32.9,175
2019,10,4,9,0,32.6,155
2019,10,4,10,0,32,140
2019,10,4,11,0,31,112
2019,10,4,12,0,29.1,54
2019,10,4,13,0,27.8,0
2019,10,4,14,0,27.2,0
2019,10,4,15,0,26.7,0
2019,10,4,16,0,26.3,0
2019,10,4,17,0,25.9,0
2019,10,4,18,0,25.5,0
2019,10,4,19,0,25.3,0
2019,10,4,20,0,24.9,0
2019,10,4,21,0,24.6,0
2019,10,4,22,0,24.4,0
2019,10,4,23,0,24.3,0
2019,10,5,0,0,24.2,0
2019,10,5,1,0,25.3,32
2019,10,5,2,0,27.1,95
2019,10,5,3,0,29.3,123
2019,10,5,4,0,30.9,141
2019,10,5,5,0,31.6,154
2019,10,5,6,0,31.9,205
2019,10,5,7,0,31.9,207
2019,10,5,8,0,31.8,199
2019,10,5,9,0,31.5,209
2019,10,5,10,0,30.9,180
2019,10,5,11,0,29.8,134
2019,10,5,12,0,28.1,55
2019,10,5,13,0,27,0
2019,10,5,14,0,26.5,0
2019,10,5,15,0,26,0
2019,10,5,16,0,25.5,0
2019,10,5,17,0,25.2,0
2019,10,5,18,0,24.9,0
2019,10,5,19,0,24.6,0
2019,10,5,20,0,24.4,0
2019,10,5,21,0,24.1,0
2019,10,5,22,0,23.9,0
2019,10,5,23,0,23.8,0
2019,10,6,0,0,23.7,0
2019,10,6,1,0,24.7,33
2019,10,6,2,0,26.4,97
2019,10,6,3,0,28.2,129
2019,10,6,4,0,29.5,150
2019,10,6,5,0,30.3,164
2019,10,6,6,0,30.5,179
2019,10,6,7,0,30.5,181
2019,10,6,8,0,30.4,175
2019,10,6,9,0,30.1,175
2019,10,6,10,0,29.6,155
2019,10,6,11,0,28.6,120
2019,10,6,12,0,27.2,53
2019,10,6,13,0,26.3,0
2019,10,6,14,0,25.9,0
2019,10,6,15,0,25.6,0
2019,10,6,16,0,25.3,0
2019,10,6,17,0,25,0
2019,10,6,18,0,24.6,0
2019,10,6,19,0,24.4,0
2019,10,6,20,0,24.1,0
2019,10,6,21,0,23.7,0
2019,10,6,22,0,23.5,0
2019,10,6,23,0,23.3,0
2019,10,7,0,0,23.1,0
2019,10,7,1,0,24.2,32
2019,10,7,2,0,25.8,100
2019,10,7,3,0,28,133
2019,10,7,4,0,29.6,153
2019,10,7,5,0,30.5,162
2019,10,7,6,0,31.2,172
2019,10,7,7,0,31.7,167
2019,10,7,8,0,32,158
2019,10,7,9,0,31.9,152
2019,10,7,10,0,31.6,132
2019,10,7,11,0,30.9,102
2019,10,7,12,0,29,47
2019,10,7,13,0,27.6,0
2019,10,7,14,0,27,0
2019,10,7,15,0,26.4,0
2019,10,7,16,0,26,0
2019,10,7,17,0,25.8,0
2019,10,7,18,0,25.5,0
2019,10,7,19,0,25.2,0
2019,10,7,20,0,24.7,0
2019,10,7,21,0,24.3,0
2019,10,7,22,0,24.1,0
2019,10,7,23,0,23.8,0
2019,10,8,0,0,23.6,0
2019,10,8,1,0,24.4,31
2019,10,8,2,0,25.7,93
2019,10,8,3,0,27.7,124
2019,10,8,4,0,29.5,144
2019,10,8,5,0,30.9,158
2019,10,8,6,0,31.7,177
2019,10,8,7,0,32,173
2019,10,8,8,0,31.8,166
2019,10,8,9,0,31.5,162
2019,10,8,10,0,30.8,140
2019,10,8,11,0,29.9,107
2019,10,8,12,0,28.2,49
2019,10,8,13,0,27,0
2019,10,8,14,0,26.6,0
2019,10,8,15,0,26.1,0
2019,10,8,16,0,25.8,0
2019,10,8,17,0,25.4,0
2019,10,8,18,0,25.1,0
2019,10,8,19,0,24.8,0
2019,10,8,20,0,24.6,0
2019,10,8,21,0,24.5,0
2019,10,8,22,0,24.3,0
2019,10,8,23,0,24.2,0
2019,10,9,0,0,23.9,0
2019,10,9,1,0,24.9,31
2019,10,9,2,0,26.6,91
2019,10,9,3,0,28.7,119
2019,10,9,4,0,30.2,136
2019,10,9,5,0,31.2,148
2019,10,9,6,0,31.7,176
2019,10,9,7,0,32,179
2019,10,9,8,0,32,175
2019,10,9,9,0,31.7,189
2019,10,9,10,0,31.1,165
2019,10,9,11,0,30.3,125
2019,10,9,12,0,28.6,51
2019,10,9,13,0,27.5,0
2019,10,9,14,0,27,0
2019,10,9,15,0,26.6,0
2019,10,9,16,0,26.2,0
2019,10,9,17,0,25.9,0
2019,10,9,18,0,25.5,0
2019,10,9,19,0,25.2,0
2019,10,9,20,0,25,0
2019,10,9,21,0,24.8,0
2019,10,9,22,0,24.7,0
2019,10,9,23,0,24.6,0
2019,10,10,0,0,24.5,0
2019,10,10,1,0,25.1,33
2019,10,10,2,0,26.1,97
2019,10,10,3,0,27.8,124
2019,10,10,4,0,29.5,139
2019,10,10,5,0,30.5,147
2019,10,10,6,0,31.1,163
2019,10,10,7,0,31.5,155
2019,10,10,8,0,31.5,146
2019,10,10,9,0,31.4,145
2019,10,10,10,0,31,129
2019,10,10,11,0,30.1,101
2019,10,10,12,0,28.4,45
2019,10,10,13,0,27,0
2019,10,10,14,0,26.5,0
2019,10,10,15,0,25.9,0
2019,10,10,16,0,25.5,0
2019,10,10,17,0,25.1,0
2019,10,10,18,0,24.8,0
2019,10,10,19,0,24.5,0
2019,10,10,20,0,24.3,0
2019,10,10,21,0,24.1,0
2019,10,10,22,0,24,0
2019,10,10,23,0,24,0
2019,10,11,0,0,23.9,0
2019,10,11,1,0,24.5,32
2019,10,11,2,0,25.7,100
2019,10,11,3,0,27.6,133
2019,10,11,4,0,28.8,153
2019,10,11,5,0,29.5,168
2019,10,11,6,0,29.7,176
2019,10,11,7,0,29.5,178
2019,10,11,8,0,29,172
2019,10,11,9,0,28.5,180
2019,10,11,10,0,27.9,147
2019,10,11,11,0,27.2,105
2019,10,11,12,0,26.1,44
2019,10,11,13,0,25.3,0
2019,10,11,14,0,24.9,0
2019,10,11,15,0,24.6,0
2019,10,11,16,0,24.4,0
2019,10,11,17,0,24.1,0
2019,10,11,18,0,23.9,0
2019,10,11,19,0,23.7,0
2019,10,11,20,0,23.5,0
2019,10,11,21,0,23.3,0
2019,10,11,22,0,23.1,0
2019,10,11,23,0,23,0
2019,10,12,0,0,22.8,0
2019,10,12,1,0,23.9,33
2019,10,12,2,0,25.6,88
2019,10,12,3,0,27.3,114
2019,10,12,4,0,28.9,129
2019,10,12,5,0,30,140
2019,10,12,6,0,30.8,165
2019,10,12,7,0,31.2,164
2019,10,12,8,0,31.4,157
2019,10,12,9,0,31.2,171
2019,10,12,10,0,30.7,147
2019,10,12,11,0,29.6,108
2019,10,12,12,0,27.9,45
2019,10,12,13,0,26.6,0
2019,10,12,14,0,26.1,0
2019,10,12,15,0,25.6,0
2019,10,12,16,0,25.2,0
2019,10,12,17,0,24.9,0
2019,10,12,18,0,24.6,0
2019,10,12,19,0,24.5,0
2019,10,12,20,0,24.4,0
2019,10,12,21,0,24.3,0
2019,10,12,22,0,24.3,0
2019,10,12,23,0,24.1,0
2019,10,13,0,0,23.9,0
2019,10,13,1,0,24.5,31
2019,10,13,2,0,26,80
2019,10,13,3,0,27.6,101
2019,10,13,4,0,28.9,111
2019,10,13,5,0,30,118
2019,10,13,6,0,30.6,125
2019,10,13,7,0,31,122
2019,10,13,8,0,31,116
2019,10,13,9,0,30.8,121
2019,10,13,10,0,30.2,105
2019,10,13,11,0,29.3,81
2019,10,13,12,0,27.7,38
2019,10,13,13,0,26.6,0
2019,10,13,14,0,26.1,0
2019,10,13,15,0,25.6,0
2019,10,13,16,0,25.2,0
2019,10,13,17,0,24.9,0
2019,10,13,18,0,24.6,0
2019,10,13,19,0,24.5,0
2019,10,13,20,0,24.4,0
2019,10,13,21,0,24.3,0
2019,10,13,22,0,24.2,0
2019,10,13,23,0,23.9,0
2019,10,14,0,0,23.7,0
2019,10,14,1,0,24.4,29
2019,10,14,2,0,25.9,70
2019,10,14,3,0,27.4,89
2019,10,14,4,0,28.7,100
2019,10,14,5,0,29.6,108
2019,10,14,6,0,30.2,118
2019,10,14,7,0,30.5,122
2019,10,14,8,0,30.6,123
2019,10,14,9,0,30.3,137
2019,10,14,10,0,29.9,121
2019,10,14,11,0,29.1,93
2019,10,14,12,0,27.6,42
2019,10,14,13,0,26.5,0
2019,10,14,14,0,26,0
2019,10,14,15,0,25.7,0
2019,10,14,16,0,25.5,0
2019,10,14,17,0,25.3,0
2019,10,14,18,0,25.2,0
2019,10,14,19,0,25,0
2019,10,14,20,0,24.8,0
2019,10,14,21,0,24.7,0
2019,10,14,22,0,24.6,0
2019,10,14,23,0,24.5,0
2019,10,15,0,0,24.3,0
2019,10,15,1,0,24.9,30
2019,10,15,2,0,26,75
2019,10,15,3,0,27,96
2019,10,15,4,0,28,110
2019,10,15,5,0,28.7,121
2019,10,15,6,0,29.2,132
2019,10,15,7,0,29.3,136
2019,10,15,8,0,29.2,137
2019,10,15,9,0,29,147
2019,10,15,10,0,28.4,134
2019,10,15,11,0,27.8,101
2019,10,15,12,0,26.7,42
2019,10,15,13,0,25.8,0
2019,10,15,14,0,25.4,0
2019,10,15,15,0,25.2,0
2019,10,15,16,0,25,0
2019,10,15,17,0,24.8,0
2019,10,15,18,0,24.6,0
2019,10,15,19,0,24.3,0
2019,10,15,20,0,24,0
2019,10,15,21,0,23.7,0
2019,10,15,22,0,23.6,0
2019,10,15,23,0,23.6,0
2019,10,16,0,0,23.6,0
2019,10,16,1,0,24.4,31
2019,10,16,2,0,25.5,83
2019,10,16,3,0,26.5,111
2019,10,16,4,0,27.1,130
2019,10,16,5,0,27.4,137
2019,10,16,6,0,27.5,145
2019,10,16,7,0,27.4,143
2019,10,16,8,0,27.4,135
2019,10,16,9,0,27.2,122
2019,10,16,10,0,27,102
2019,10,16,11,0,26.5,77
2019,10,16,12,0,25.4,35
2019,10,16,13,0,24.7,0
2019,10,16,14,0,24.4,0
2019,10,16,15,0,24,0
2019,10,16,16,0,23.7,0
2019,10,16,17,0,23.5,0
2019,10,16,18,0,23.5,0
2019,10,16,19,0,23.4,0
2019,10,16,20,0,23.2,0
2019,10,16,21,0,23.1,0
2019,10,16,22,0,23,0
2019,10,16,23,0,22.9,0
2019,10,17,0,0,22.8,0
2019,10,17,1,0,23.4,27
2019,10,17,2,0,24.4,67
2019,10,17,3,0,25.4,87
2019,10,17,4,0,26.5,102
2019,10,17,5,0,27.6,116
2019,10,17,6,0,28.3,173
2019,10,17,7,0,28.7,170
2019,10,17,8,0,28.6,160
2019,10,17,9,0,28.2,157
2019,10,17,10,0,27.6,140
2019,10,17,11,0,26.8,106
2019,10,17,12,0,25.8,43
2019,10,17,13,0,25.2,0
2019,10,17,14,0,24.9,0
2019,10,17,15,0,24.5,0
2019,10,17,16,0,24.3,0
2019,10,17,17,0,24.1,0
2019,10,17,18,0,23.9,0
2019,10,17,19,0,23.7,0
2019,10,17,20,0,23.6,0
2019,10,17,21,0,23.6,0
2019,10,17,22,0,23.5,0
2019,10,17,23,0,23.4,0
2019,10,18,0,0,23.3,0
2019,10,18,1,0,24,27
2019,10,18,2,0,25,65
2019,10,18,3,0,25.9,82
2019,10,18,4,0,26.6,92
2019,10,18,5,0,27.2,99
2019,10,18,6,0,27.7,156
2019,10,18,7,0,28,147
2019,10,18,8,0,28.2,140
2019,10,18,9,0,28.3,125
2019,10,18,10,0,28.1,108
2019,10,18,11,0,27.5,81
2019,10,18,12,0,26.4,35
2019,10,18,13,0,25.6,0
2019,10,18,14,0,25.3,0
2019,10,18,15,0,25.2,0
2019,10,18,16,0,25.1,0
2019,10,18,17,0,24.9,0
2019,10,18,18,0,24.6,0
2019,10,18,19,0,24.3,0
2019,10,18,20,0,24,0
2019,10,18,21,0,23.8,0
2019,10,18,22,0,23.6,0
2019,10,18,23,0,23.5,0
2019,10,19,0,0,23.4,0
2019,10,19,1,0,24.1,29
2019,10,19,2,0,25.4,74
2019,10,19,3,0,26.7,96
2019,10,19,4,0,27.7,108
2019,10,19,5,0,28.4,117
2019,10,19,6,0,28.9,119
2019,10,19,7,0,29.2,119
2019,10,19,8,0,29.1,116
2019,10,19,9,0,28.9,123
2019,10,19,10,0,28.5,106
2019,10,19,11,0,27.7,79
2019,10,19,12,0,26.4,35
2019,10,19,13,0,25.4,0
2019,10,19,14,0,25,0
2019,10,19,15,0,24.7,0
2019,10,19,16,0,24.4,0
2019,10,19,17,0,24.1,0
2019,10,19,18,0,23.8,0
2019,10,19,19,0,23.7,0
2019,10,19,20,0,23.6,0
2019,10,19,21,0,23.6,0
2019,10,19,22,0,23.5,0
2019,10,19,23,0,23.5,0
2019,10,20,0,0,23.4,0
2019,10,20,1,0,24.1,29
2019,10,20,2,0,25.1,75
2019,10,20,3,0,26.2,95
2019,10,20,4,0,27.2,107
2019,10,20,5,0,27.9,117
2019,10,20,6,0,28.3,124
2019,10,20,7,0,28.4,130
2019,10,20,8,0,28.3,131
2019,10,20,9,0,27.9,139
2019,10,20,10,0,27.4,129
2019,10,20,11,0,26.6,101
2019,10,20,12,0,25.8,41
2019,10,20,13,0,25.4,0
2019,10,20,14,0,25.3,0
2019,10,20,15,0,25.2,0
2019,10,20,16,0,25,0
2019,10,20,17,0,24.9,0
2019,10,20,18,0,24.8,0
2019,10,20,19,0,24.7,0
2019,10,20,20,0,24.5,0
2019,10,20,21,0,24.4,0
2019,10,20,22,0,24.3,0
2019,10,20,23,0,24.3,0
2019,10,21,0,0,24.2,0
2019,10,21,1,0,24.5,28
2019,10,21,2,0,25.1,70
2019,10,21,3,0,25.9,94
2019,10,21,4,0,26.4,109
2019,10,21,5,0,26.6,115
2019,10,21,6,0,26.9,125
2019,10,21,7,0,26.9,137
2019,10,21,8,0,26.9,150
2019,10,21,9,0,26.7,176
2019,10,21,10,0,26.4,165
2019,10,21,11,0,26,129
2019,10,21,12,0,25.3,41
2019,10,21,13,0,24.8,0
2019,10,21,14,0,24.5,0
2019,10,21,15,0,24.3,0
2019,10,21,16,0,24.2,0
2019,10,21,17,0,24.1,0
2019,10,21,18,0,24,0
2019,10,21,19,0,23.8,0
2019,10,21,20,0,23.7,0
2019,10,21,21,0,23.6,0
2019,10,21,22,0,23.4,0
2019,10,21,23,0,23.3,0
2019,10,22,0,0,23.2,0
2019,10,22,1,0,23.6,29
2019,10,22,2,0,24.4,81
2019,10,22,3,0,25.7,106
2019,10,22,4,0,26.8,121
2019,10,22,5,0,27.7,132
2019,10,22,6,0,28.1,138
2019,10,22,7,0,28.3,141
2019,10,22,8,0,28.2,137
2019,10,22,9,0,28,128
2019,10,22,10,0,27.7,109
2019,10,22,11,0,27.3,81
2019,10,22,12,0,26.4,33
2019,10,22,13,0,25.6,0
2019,10,22,14,0,25,0
2019,10,22,15,0,24.7,0
2019,10,22,16,0,24.3,0
2019,10,22,17,0,24,0
2019,10,22,18,0,23.8,0
2019,10,22,19,0,23.5,0
2019,10,22,20,0,23.2,0
2019,10,22,21,0,23,0
2019,10,22,22,0,22.8,0
2019,10,22,23,0,22.7,0
2019,10,23,0,0,22.6,0
2019,10,23,1,0,23.2,27
2019,10,23,2,0,24.5,70
2019,10,23,3,0,26,91
2019,10,23,4,0,27.5,102
2019,10,23,5,0,28.8,109
2019,10,23,6,0,29.9,113
2019,10,23,7,0,30.7,116
2019,10,23,8,0,31,116
2019,10,23,9,0,30.8,111
2019,10,23,10,0,30.4,102
2019,10,23,11,0,29.5,80
2019,10,23,12,0,28,33
2019,10,23,13,0,27.2,0
2019,10,23,14,0,26.7,0
2019,10,23,15,0,26.1,0
2019,10,23,16,0,25.6,0
2019,10,23,17,0,25.1,0
2019,10,23,18,0,24.7,0
2019,10,23,19,0,24.3,0
2019,10,23,20,0,23.9,0
2019,10,23,21,0,23.5,0
2019,10,23,22,0,23.1,0
2019,10,23,23,0,22.9,0
2019,10,24,0,0,22.8,0
2019,10,24,1,0,23.3,24
2019,10,24,2,0,24.4,59
2019,10,24,3,0,25.6,77
2019,10,24,4,0,26.7,88
2019,10,24,5,0,27.7,95
2019,10,24,6,0,28.4,100
2019,10,24,7,0,28.6,101
2019,10,24,8,0,28.3,101
2019,10,24,9,0,27.9,108
2019,10,24,10,0,27.2,94
2019,10,24,11,0,26.3,71
2019,10,24,12,0,25,30
2019,10,24,13,0,24.1,0
2019,10,24,14,0,23.7,0
2019,10,24,15,0,23.3,0
2019,10,24,16,0,23,0
2019,10,24,17,0,22.8,0
2019,10,24,18,0,22.7,0
2019,10,24,19,0,22.6,0
2019,10,24,20,0,22.4,0
2019,10,24,21,0,22.3,0
2019,10,24,22,0,22.3,0
2019,10,24,23,0,22.4,0
2019,10,25,0,0,22.5,0
2019,10,25,1,0,23.1,27
2019,10,25,2,0,24.7,68
2019,10,25,3,0,26.2,88
2019,10,25,4,0,27.6,100
2019,10,25,5,0,28.5,104
2019,10,25,6,0,29,99
2019,10,25,7,0,29.2,101
2019,10,25,8,0,29.2,100
2019,10,25,9,0,28.8,99
2019,10,25,10,0,28.2,90
2019,10,25,11,0,27.3,72
2019,10,25,12,0,25.9,32
2019,10,25,13,0,25.1,0
2019,10,25,14,0,24.7,0
2019,10,25,15,0,24.4,0
2019,10,25,16,0,24.1,0
2019,10,25,17,0,23.9,0
2019,10,25,18,0,23.6,0
2019,10,25,19,0,23.3,0
2019,10,25,20,0,23.1,0
2019,10,25,21,0,22.9,0
2019,10,25,22,0,22.7,0
2019,10,25,23,0,22.5,0
2019,10,26,0,0,22.4,0
2019,10,26,1,0,23.2,26
2019,10,26,2,0,24.6,63
2019,10,26,3,0,26.1,81
2019,10,26,4,0,27.4,92
2019,10,26,5,0,28.4,98
2019,10,26,6,0,28.9,119
2019,10,26,7,0,29,121
2019,10,26,8,0,28.8,120
2019,10,26,9,0,28.3,149
2019,10,26,10,0,27.6,134
2019,10,26,11,0,26.6,104
2019,10,26,12,0,25.4,38
2019,10,26,13,0,24.7,0
2019,10,26,14,0,24.4,0
2019,10,26,15,0,24.2,0
2019,10,26,16,0,24.1,0
2019,10,26,17,0,23.9,0
2019,10,26,18,0,23.8,0
2019,10,26,19,0,23.6,0
2019,10,26,20,0,23.4,0
2019,10,26,21,0,23.3,0
2019,10,26,22,0,23.1,0
2019,10,26,23,0,22.9,0
2019,10,27,0,0,22.8,0
2019,10,27,1,0,23.5,28
2019,10,27,2,0,24.5,74
2019,10,27,3,0,25.6,99
2019,10,27,4,0,26.2,118
2019,10,27,5,0,26.5,133
2019,10,27,6,0,26.5,137
2019,10,27,7,0,26.5,138
2019,10,27,8,0,26.4,131
2019,10,27,9,0,26.3,134
2019,10,27,10,0,25.9,116
2019,10,27,11,0,25.5,87
2019,10,27,12,0,25,33
2019,10,27,13,0,24.7,0
2019,10,27,14,0,24.4,0
2019,10,27,15,0,24.1,0
2019,10,27,16,0,23.7,0
2019,10,27,17,0,23.5,0
2019,10,27,18,0,23.4,0
2019,10,27,19,0,23.3,0
2019,10,27,20,0,23.1,0
2019,10,27,21,0,22.9,0
2019,10,27,22,0,22.9,0
2019,10,27,23,0,22.9,0
2019,10,28,0,0,23.1,0
2019,10,28,1,0,23.5,28
2019,10,28,2,0,24.7,70
2019,10,28,3,0,27.1,87
2019,10,28,4,0,28.8,97
2019,10,28,5,0,28.9,104
2019,10,28,6,0,28.7,108
2019,10,28,7,0,28.5,112
2019,10,28,8,0,28.4,112
2019,10,28,9,0,28.2,107
2019,10,28,10,0,27.9,95
2019,10,28,11,0,27.2,74
2019,10,28,12,0,25.5,30
2019,10,28,13,0,24.4,0
2019,10,28,14,0,24.1,0
2019,10,28,15,0,23.8,0
2019,10,28,16,0,23.7,0
2019,10,28,17,0,23.5,0
2019,10,28,18,0,23.3,0
2019,10,28,19,0,23.2,0
2019,10,28,20,0,23,0
2019,10,28,21,0,22.8,0
2019,10,28,22,0,22.6,0
2019,10,28,23,0,22.5,0
2019,10,29,0,0,22.4,0
2019,10,29,1,0,23.2,26
2019,10,29,2,0,24.7,66
2019,10,29,3,0,25.5,88
2019,10,29,4,0,26.1,102
2019,10,29,5,0,26.4,110
2019,10,29,6,0,26.5,111
2019,10,29,7,0,26.6,108
2019,10,29,8,0,26.6,103
2019,10,29,9,0,26.5,106
2019,10,29,10,0,26.2,94
2019,10,29,11,0,25.5,72
2019,10,29,12,0,24.3,30
2019,10,29,13,0,23.8,0
2019,10,29,14,0,23.7,0
2019,10,29,15,0,23.5,0
2019,10,29,16,0,23.3,0
2019,10,29,17,0,23.2,0
2019,10,29,18,0,23.2,0
2019,10,29,19,0,23.2,0
2019,10,29,20,0,23.2,0
2019,10,29,21,0,23.3,0
2019,10,29,22,0,23.2,0
2019,10,29,23,0,23.1,0
2019,10,30,0,0,23,0
2019,10,30,1,0,23.3,29
2019,10,30,2,0,24.2,78
2019,10,30,3,0,25.1,95
2019,10,30,4,0,25.7,107
2019,10,30,5,0,26.3,115
2019,10,30,6,0,26.8,119
2019,10,30,7,0,27.1,117
2019,10,30,8,0,27.2,114
2019,10,30,9,0,27,114
2019,10,30,10,0,26.6,103
2019,10,30,11,0,25.8,78
2019,10,30,12,0,25,32
2019,10,30,13,0,24.7,0
2019,10,30,14,0,24.5,0
2019,10,30,15,0,24.4,0
2019,10,30,16,0,24.5,0
2019,10,30,17,0,24.5,0
2019,10,30,18,0,24.5,0
2019,10,30,19,0,24.4,0
2019,10,30,20,0,24.1,0
2019,10,30,21,0,23.7,0
2019,10,30,22,0,23.5,0
2019,10,30,23,0,23.8,0
2019,10,31,0,0,24.2,0
2019,10,31,1,0,24.6,31
2019,10,31,2,0,25.3,79
2019,10,31,3,0,25.9,102
2019,10,31,4,0,26.5,117
2019,10,31,5,0,27.1,121
2019,10,31,6,0,27.5,119
2019,10,31,7,0,27.7,112
2019,10,31,8,0,27.6,107
2019,10,31,9,0,27.5,101
2019,10,31,10,0,27.2,94
2019,10,31,11,0,26.6,77
2019,10,31,12,0,25.7,33
2019,10,31,13,0,25.3,0
2019,10,31,14,0,25.2,0
2019,10,31,15,0,25.1,0
2019,10,31,16,0,25,0
2019,10,31,17,0,24.6,0
2019,10,31,18,0,24.2,0
2019,10,31,19,0,23.8,0
2019,10,31,20,0,23.5,0
2019,10,31,21,0,23.2,0
2019,10,31,22,0,23,0
2019,10,31,23,0,22.7,0
2019,11,1,0,0,22.6,0
2019,11,1,1,0,23.1,28
2019,11,1,2,0,24.2,80
2019,11,1,3,0,25.5,107
2019,11,1,4,0,27.1,124
2019,11,1,5,0,28.4,135
2019,11,1,6,0,29.4,125
2019,11,1,7,0,30,126
2019,11,1,8,0,30.2,122
2019,11,1,9,0,30.1,118
2019,11,1,10,0,29.6,104
2019,11,1,11,0,29,77
2019,11,1,12,0,27.5,31
2019,11,1,13,0,26.2,0
2019,11,1,14,0,25.7,0
2019,11,1,15,0,25.3,0
2019,11,1,16,0,24.9,0
2019,11,1,17,0,24.7,0
2019,11,1,18,0,24.6,0
2019,11,1,19,0,24.5,0
2019,11,1,20,0,24.4,0
2019,11,1,21,0,24.2,0
2019,11,1,22,0,23.8,0
2019,11,1,23,0,23.4,0
2019,11,2,0,0,23,0
2019,11,2,1,0,23.5,28
2019,11,2,2,0,24.8,86
2019,11,2,3,0,26.2,117
2019,11,2,4,0,27,135
2019,11,2,5,0,27.5,138
2019,11,2,6,0,27.9,146
2019,11,2,7,0,28.2,137
2019,11,2,8,0,28.2,127
2019,11,2,9,0,28.1,108
2019,11,2,10,0,27.9,92
2019,11,2,11,0,27.3,68
2019,11,2,12,0,26.1,27
2019,11,2,13,0,25.5,0
2019,11,2,14,0,25.3,0
2019,11,2,15,0,24.9,0
2019,11,2,16,0,24.4,0
2019,11,2,17,0,24.1,0
2019,11,2,18,0,23.7,0
2019,11,2,19,0,23.4,0
2019,11,2,20,0,23.1,0
2019,11,2,21,0,22.8,0
2019,11,2,22,0,22.6,0
2019,11,2,23,0,22.4,0
2019,11,3,0,0,22.5,0
2019,11,3,1,0,23.3,29
2019,11,3,2,0,24.6,91
2019,11,3,3,0,26.1,118
2019,11,3,4,0,27.1,132
2019,11,3,5,0,27.7,140
2019,11,3,6,0,28.4,188
2019,11,3,7,0,28.9,188
2019,11,3,8,0,29.2,183
2019,11,3,9,0,29.1,155
2019,11,3,10,0,28.7,128
2019,11,3,11,0,28.1,92
2019,11,3,12,0,26.9,31
2019,11,3,13,0,26.3,0
2019,11,3,14,0,25.9,0
2019,11,3,15,0,25.3,0
2019,11,3,16,0,24.7,0
2019,11,3,17,0,24.3,0
2019,11,3,18,0,24,0
2019,11,3,19,0,23.8,0
2019,11,3,20,0,23.7,0
2019,11,3,21,0,23.6,0
2019,11,3,22,0,23.5,0
2019,11,3,23,0,23.2,0
2019,11,4,0,0,22.9,0
2019,11,4,1,0,23.2,28
2019,11,4,2,0,24.7,89
2019,11,4,3,0,26.4,130
2019,11,4,4,0,27.9,161
2019,11,4,5,0,28.7,184
2019,11,4,6,0,28.9,341
2019,11,4,7,0,29.3,341
2019,11,4,8,0,29.4,332
2019,11,4,9,0,29.5,193
2019,11,4,10,0,29.2,169
2019,11,4,11,0,28.5,120
2019,11,4,12,0,26.9,33
2019,11,4,13,0,25.9,0
2019,11,4,14,0,25.3,0
2019,11,4,15,0,24.7,0
2019,11,4,16,0,24.4,0
2019,11,4,17,0,24.1,0
2019,11,4,18,0,24,0
2019,11,4,19,0,24,0
2019,11,4,20,0,23.7,0
2019,11,4,21,0,23.1,0
2019,11,4,22,0,22.7,0
2019,11,4,23,0,22.4,0
2019,11,5,0,0,22.2,0
2019,11,5,1,0,23.1,22
2019,11,5,2,0,25.1,141
2019,11,5,3,0,27,213
2019,11,5,4,0,28.5,251
2019,11,5,5,0,29.6,273
2019,11,5,6,0,30.3,244
2019,11,5,7,0,30.7,246
2019,11,5,8,0,30.8,242
2019,11,5,9,0,30.6,224
2019,11,5,10,0,30.1,192
2019,11,5,11,0,29.4,134
2019,11,5,12,0,27.6,30
2019,11,5,13,0,26.4,0
2019,11,5,14,0,25.7,0
2019,11,5,15,0,25,0
2019,11,5,16,0,24.6,0
2019,11,5,17,0,24.2,0
2019,11,5,18,0,23.9,0
2019,11,5,19,0,23.7,0
2019,11,5,20,0,23.4,0
2019,11,5,21,0,23.2,0
2019,11,5,22,0,23,0
2019,11,5,23,0,22.9,0
2019,11,6,0,0,22.9,0
2019,11,6,1,0,23.9,23
2019,11,6,2,0,25.8,142
2019,11,6,3,0,28.2,207
2019,11,6,4,0,29.5,240
2019,11,6,5,0,30.3,256
2019,11,6,6,0,30.8,302
2019,11,6,7,0,31.1,289
2019,11,6,8,0,31.1,261
2019,11,6,9,0,30.9,249
